Make,Year_of_manufacture,Condition,Mileage,Engine_Size,Fuel,Transmission,Price,Build
Toyota,2007,Nigerian Used,256997,3500,Petrol,Automatic,1890000,SUV
Honda,2009,Nigerian Used,151561,2000,Petrol,Automatic,1575000,SUV
Mercedes-Benz,2004,Nigerian Used,7061,3500,Petrol,Automatic,1785000,SUV
Toyota,2007,Nigerian Used,234664,1800,Petrol,Automatic,1942500,SUV
Toyota,2008,Nigerian Used,241842,20,Petrol,Automatic,2500000,SUV
Nissan,2005,Nigerian Used,185972,4700,Petrol,Automatic,2100000,SUV
Mitsubishi,2003,Nigerian Used,165711,2000,Petrol,Automatic,1365000,SUV
Nissan,2009,Nigerian Used,224443,2500,Petrol,Automatic,1890000,SUV
Honda,2003,Nigerian Used,404395,3000,Petrol,Automatic,1664000,SUV
Mercedes-Benz,2014,Nigerian Used,29355,4700,Petrol,Automatic,15600000,SUV
Honda,2007,Nigerian Used,343376,2000,Petrol,Automatic,2310000,SUV
Toyota,2004,Nigerian Used,201202,1800,Petrol,Automatic,2184000,SUV
Hyundai,2006,Nigerian Used,368863,3300,Petrol,Automatic,1352000,SUV
Honda,2004,Foreign Used,397157,2400,Petrol,Automatic,2310000,SUV
Toyota,2007,Nigerian Used,405344,1800,Petrol,Automatic,2392000,SUV
Nissan,2014,Nigerian Used,99397,2000,Petrol,Automatic,1575000,SUV
Toyota,2001,Nigerian Used,119510,3000,Petrol,Automatic,1352000,SUV
Lexus,2006,Nigerian Used,81045,3500,Petrol,Automatic,3095000,SUV
Honda,2008,Nigerian Used,129345,2400,Petrol,Automatic,2808000,SUV
Nissan,2001,Nigerian Used,254983,3500,Petrol,Automatic,1050000,SUV
Chevrolet,1999,Nigerian Used,227599,3400,Petrol,Automatic,1050000,SUV
Mercedes-Benz,2006,Nigerian Used,172043,5000,Petrol,Automatic,2730000,SUV
Toyota,2003,Nigerian Used,189521,2000,Petrol,Automatic,1890000,SUV
Toyota,2002,Nigerian Used,376369,2400,Petrol,Automatic,1300000,SUV
Toyota,2001,Foreign Used,298207,2200,Petrol,Automatic,2288000,SUV
Honda,2009,Nigerian Used,148264,1800,Petrol,Automatic,2080000,SUV
Toyota,2006,Nigerian Used,41446,1800,Petrol,Automatic,1890000,SUV
Kia,2018,Nigerian Used,88610,1400,Petrol,Automatic,4400000,SUV
Mercedes-Benz,2003,Nigerian Used,402903,2600,Petrol,Automatic,1560000,SUV
Honda,2009,Nigerian Used,87829,2400,Petrol,Automatic,2100000,SUV
Toyota,2004,Nigerian Used,47254,1800,Petrol,Automatic,2288000,SUV
Honda,2003,Nigerian Used,227135,3500,Petrol,AMT,1260000,SUV
Honda,2007,Nigerian Used,186729,3274,Petrol,Automatic,1802000,SUV
Infiniti,2004,Nigerian Used,102584,3500,Petrol,Automatic,1768000,SUV
Honda,2008,Nigerian Used,112821,2400,Petrol,Automatic,1680000,SUV
Honda,2007,Foreign Used,241906,3500,Petrol,Automatic,2205000,SUV
Toyota,2007,Nigerian Used,193118,1800,Petrol,Automatic,1785000,SUV
Honda,2010,Nigerian Used,201773,2400,Petrol,Automatic,1995000,SUV
Mazda,2004,Nigerian Used,66195,3000,Hybrid,Automatic,1627500,SUV
Lexus,2007,Foreign Used,95376,35,Petrol,Automatic,4500000,SUV
Toyota,2000,Nigerian Used,145353,3000,Petrol,Automatic,1260000,SUV
Ford,2016,Foreign Used,43369,2000,Petrol,Automatic,2677500,SUV
Honda,2007,Nigerian Used,59889,3274,Petrol,Automatic,4882000,SUV
Toyota,2007,Nigerian Used,195134,3274,Petrol,Automatic,1242000,SUV
Toyota,2007,Nigerian Used,223493,3500,Hybrid,Automatic,2100000,SUV
Toyota,2007,Nigerian Used,173743,1800,Petrol,Automatic,2496000,SUV
Mazda,2008,Foreign Used,185577,2300,Petrol,Automatic,2835000,SUV
Mercedes-Benz,2006,Nigerian Used,218669,3500,Petrol,Automatic,1942500,SUV
Toyota,2003,Nigerian Used,140360,1800,Petrol,Automatic,1570000,SUV
Honda,2013,Nigerian Used,68902,2500,Petrol,Automatic,3570000,SUV
Toyota,2004,Nigerian Used,183623,1800,Petrol,Automatic,1785000,SUV
Honda,2008,Foreign Used,149205,2400,Petrol,Automatic,2835000,SUV
Hyundai,2007,Nigerian Used,232881,2400,Petrol,Automatic,1664000,SUV
Toyota,2007,Nigerian Used,153653,1800,Petrol,Automatic,2496000,SUV
Mercedes-Benz,2007,Nigerian Used,161294,3274,Petrol,Automatic,2832500,SUV
Honda,2007,Nigerian Used,186435,2400,Petrol,Automatic,2310000,SUV
Mitsubishi,2001,Nigerian Used,285619,3000,Petrol,Automatic,1155000,SUV
Mercedes-Benz,2006,Nigerian Used,81393,5000,Petrol,Automatic,2625000,SUV
Toyota,2007,Nigerian Used,298063,3274,Petrol,Automatic,2866000,SUV
Hyundai,2007,Nigerian Used,217009,2000,Petrol,Automatic,1575000,SUV
Toyota,2003,Nigerian Used,170808,3000,Petrol,Automatic,1365000,SUV
Toyota,2008,Nigerian Used,115759,1800,Petrol,Automatic,1785000,SUV
Toyota,2006,Nigerian Used,60872,1800,Petrol,Automatic,1995000,SUV
Honda,2008,Nigerian Used,80737,2400,Petrol,Automatic,1872000,SUV
Toyota,2004,Nigerian Used,401581,1800,Petrol,Automatic,1976000,SUV
Toyota,2004,Nigerian Used,97789,3000,Petrol,Automatic,1456000,SUV
Lexus,2013,Nigerian Used,173409,3500,Petrol,Automatic,8400000,SUV
Honda,2007,Nigerian Used,321629,3300,Petrol,Automatic,2288000,SUV
Ford,2001,Nigerian Used,160604,1600,Petrol,Manual,1260000,SUV
Toyota,2004,Nigerian Used,164108,1800,Petrol,Automatic,1785000,SUV
Citroen,2006,Nigerian Used,362319,1800,Diesel,Manual,1260000,SUV
Toyota,2002,Nigerian Used,52855,2400,Petrol,Automatic,1248000,SUV
Chevrolet,2014,Nigerian Used,97737,1500,Petrol,Manual,1050000,SUV
Mercedes-Benz,2007,Nigerian Used,240010,3500,Petrol,Automatic,1995000,SUV
Mercedes-Benz,2007,Nigerian Used,47478,3274,Petrol,Automatic,10090000,SUV
Toyota,2002,Nigerian Used,298588,2400,Petrol,Automatic,1456000,SUV
Toyota,2008,Nigerian Used,265047,2400,Petrol,Automatic,2100000,SUV
Nissan,2009,Nigerian Used,95473,1600,Petrol,CVT,3150000,SUV
Lexus,2008,Foreign Used,169765,3500,Petrol,Automatic,5928000,SUV
Nissan,2010,Foreign Used,169794,2500,Petrol,CVT,2520000,SUV
Toyota,2003,Nigerian Used,440014,2400,Petrol,Automatic,1365000,SUV
Ford,2007,Nigerian Used,192111,3500,Petrol,Automatic,1732500,SUV
Hyundai,2010,Nigerian Used,166941,1600,Petrol,Automatic,1785000,SUV
Mercedes-Benz,2007,Nigerian Used,301871,35,Petrol,Automatic,2100000,SUV
Nissan,2007,Nigerian Used,202124,3274,Petrol,Manual,1130000,SUV
Honda,2008,Nigerian Used,152837,2400,Petrol,Automatic,1872000,SUV
Toyota,2009,Nigerian Used,110826,2500,Petrol,Automatic,1785000,SUV
Volkswagen,2009,Foreign Used,164675,4000,Petrol,Automatic,3990000,SUV
Toyota,2009,Nigerian Used,110821,1800,Petrol,Automatic,2600000,SUV
Acura,2005,Nigerian Used,111304,3500,Petrol,Automatic,1155000,SUV
Mercedes-Benz,2008,Nigerian Used,188651,3000,Petrol,Automatic,2660000,SUV
Kia,2014,Nigerian Used,41655,1400,Petrol,Automatic,1976000,SUV
Toyota,2000,Nigerian Used,346056,3400,Petrol,Automatic,1260000,SUV
Toyota,2006,Nigerian Used,7086,1800,Petrol,Automatic,2860000,SUV
Ford,2005,Nigerian Used,166747,2000,Petrol,Automatic,1250000,SUV
Acura,2001,Nigerian Used,182533,3500,Petrol,Automatic,1687500,SUV
Honda,2007,Nigerian Used,30019,3274,Petrol,Automatic,5050000,SUV
Toyota,2007,Nigerian Used,397695,2400,Petrol,Automatic,1659000,SUV
Mercedes-Benz,2007,Nigerian Used,1445,3274,Petrol,Automatic,8970000,SUV
BMW,2007,Nigerian Used,316930,3000,Petrol,Automatic,2415000,SUV
BMW,2008,Foreign Used,248853,3000,Petrol,Automatic,5250000,SUV
Toyota,2003,Nigerian Used,187554,1800,Petrol,Automatic,1680000,SUV
Kia,2013,Nigerian Used,69795,1600,Petrol,Manual,1365000,SUV
Mercedes-Benz,2005,Foreign Used,8872,2600,Petrol,Automatic,2912000,SUV
Toyota,2004,Nigerian Used,233277,3300,Petrol,Automatic,2756000,SUV
Ford,2011,Nigerian Used,182533,3274,Petrol,Manual,7350000,SUV
Mercedes-Benz,2003,Nigerian Used,294842,3200,Petrol,Automatic,2625000,SUV
Honda,2008,Nigerian Used,158512,3500,Petrol,Automatic,2808000,SUV
Honda,2007,Nigerian Used,306026,3274,Petrol,Automatic,3057500,SUV
Mercedes-Benz,2007,Nigerian Used,101479,3274,Petrol,Automatic,2922000,SUV
Honda,2014,Nigerian Used,124670,2400,Petrol,Automatic,3675000,SUV
Toyota,2005,Foreign Used,409781,3500,Petrol,Automatic,3045000,SUV
Ford,2014,Nigerian Used,145088,2400,Petrol,Automatic,2940000,SUV
Honda,2009,Nigerian Used,121175,2500,Petrol,Automatic,2080000,SUV
Jeep,2007,Nigerian Used,247522,3274,Petrol,Automatic,1466000,SUV
Toyota,2008,Foreign Used,165670,2000,Petrol,Automatic,2940000,SUV
Kia,2017,Nigerian Used,42530,1600,Petrol,Automatic,4200000,SUV
Honda,2008,Nigerian Used,80159,2400,Petrol,Automatic,1470000,SUV
Toyota,2004,Nigerian Used,210981,3000,Petrol,Automatic,1680000,SUV
Honda,2009,Nigerian Used,156831,2400,Petrol,Automatic,1785000,SUV
Mercedes-Benz,2003,Nigerian Used,182533,3500,Petrol,Automatic,1560000,SUV
Honda,2009,Nigerian Used,157472,1800,Petrol,Automatic,1976000,SUV
Toyota,2004,Nigerian Used,347321,2400,Petrol,Automatic,1820000,SUV
Honda,2009,Nigerian Used,207303,2400,Petrol,Automatic,1680000,SUV
Kia,2018,Nigerian Used,22794,20,Petrol,Automatic,4200103,SUV
Toyota,2008,Nigerian Used,107092,1800,Petrol,Automatic,2100000,SUV
Toyota,2013,Nigerian Used,111327,2000,Petrol,Automatic,3536000,SUV
BMW,2010,Foreign Used,269261,3000,Petrol,Automatic,3360000,SUV
Lexus,2008,Nigerian Used,62887,45000,Petrol,Automatic,2625000,SUV
Toyota,2002,Nigerian Used,291483,1800,Petrol,Automatic,1352000,SUV
Toyota,2004,Nigerian Used,318222,3000,Petrol,Automatic,1352000,SUV
Toyota,2010,Foreign Used,175073,2500,Petrol,Automatic,4160000,SUV
Toyota,2002,Nigerian Used,435249,3000,Petrol,Automatic,1260000,SUV
Toyota,2006,Foreign Used,190936,1800,Petrol,Automatic,3150000,SUV
Volkswagen,2012,Nigerian Used,122318,3500,Petrol,Automatic,3120000,SUV
Toyota,2005,Nigerian Used,156226,2400,Petrol,Automatic,1575000,SUV
Honda,2007,Nigerian Used,182533,3274,Petrol,Automatic,28800000,SUV
Honda,2009,Nigerian Used,125470,200,Petrol,Automatic,2080000,SUV
Toyota,2008,Nigerian Used,126075,1600,Petrol,Automatic,1785000,SUV
Lexus,2004,Nigerian Used,105915,3300,Petrol,Automatic,1575000,SUV
Mitsubishi,2010,Nigerian Used,136376,3500,Petrol,Automatic,3675000,SUV
Toyota,2005,Foreign Used,174899,1800,Petrol,Automatic,2940000,SUV
Mercedes-Benz,2008,Nigerian Used,160135,3000,Petrol,Automatic,3360000,SUV
Toyota,2006,Nigerian Used,101652,2400,Petrol,Automatic,2712000,SUV
Nissan,2006,Nigerian Used,24705,3000,Petrol,Automatic,1575000,SUV
Toyota,2007,Nigerian Used,182533,3274,Petrol,Automatic,6700000,SUV
Honda,2007,Nigerian Used,110491,3500,Petrol,Automatic,2600000,SUV
Nissan,2003,Nigerian Used,210314,3300,Petrol,Automatic,1050000,SUV
Toyota,2005,Nigerian Used,181824,2400,Petrol,Automatic,1575000,SUV
Jaguar,2017,Foreign Used,31339,2000,Petrol,Automatic,11075000,SUV
Lexus,2007,Foreign Used,89548,3500,Petrol,Automatic,4200000,SUV
Hyundai,2012,Foreign Used,136531,3300,Petrol,Automatic,5775000,SUV
Honda,2006,Nigerian Used,293522,2400,Petrol,Automatic,1560000,SUV
Ford,2009,Nigerian Used,210344,2000,Petrol,Automatic,2625000,SUV
Mercedes-Benz,2010,Foreign Used,83411,3500,Petrol,Automatic,8550000,SUV
Toyota,1998,Nigerian Used,383035,2200,Petrol,Automatic,1352000,SUV
Toyota,2002,Nigerian Used,509793,3000,Petrol,Automatic,2288000,SUV
Volkswagen,2007,Foreign Used,56676,2500,Petrol,Manual,2100000,SUV
Toyota,2007,Nigerian Used,59776,3274,Petrol,Automatic,7290000,SUV
Toyota,2007,Nigerian Used,125804,3274,Petrol,Automatic,4658000,SUV
Honda,2012,Nigerian Used,119096,2400,Petrol,Automatic,2496000,SUV
Honda,2007,Nigerian Used,200456,3274,Petrol,Automatic,1242000,SUV
Acura,2010,Nigerian Used,205118,2500,Petrol,Automatic,2625000,SUV
Lexus,2000,Nigerian Used,368725,3000,Petrol,Automatic,1365000,SUV
Kia,2013,Nigerian Used,123093,1400,Petrol,Manual,1560000,SUV
Volkswagen,2011,Nigerian Used,157863,2000,Petrol,Automatic,2520000,SUV
Kia,2014,Nigerian Used,92872,1600,Petrol,Automatic,1680000,SUV
Toyota,2005,Nigerian Used,140282,1800,Petrol,Automatic,1976000,SUV
Ford,2004,Nigerian Used,102447,4000,Petrol,Automatic,1365000,SUV
Toyota,2008,Nigerian Used,155728,2400,Petrol,Automatic,2300000,SUV
Ford,2012,Nigerian Used,115780,2000,Petrol,Automatic,3150000,SUV
Honda,2008,Nigerian Used,204455,2400,Petrol,Automatic,1872000,SUV
Honda,2004,Nigerian Used,182533,2400,Petrol,Automatic,1508000,SUV
Volvo,2002,Foreign Used,232639,2100,Petrol,Automatic,2100000,SUV
Jaguar,2006,Nigerian Used,276260,3000,Petrol,Automatic,1575000,SUV
Mercedes-Benz,2006,Foreign Used,249197,2500,Petrol,Automatic,2808000,SUV
Volkswagen,2009,Foreign Used,118671,2000,Petrol,Automatic,3675000,SUV
Toyota,2008,Nigerian Used,159530,35,Petrol,Automatic,2415000,SUV
Toyota,2008,Nigerian Used,388859,1800,Petrol,Manual,2080000,SUV
Volkswagen,2007,Nigerian Used,173366,3274,Petrol,Manual,2474000,SUV
Toyota,2001,Nigerian Used,288909,3300,Petrol,Automatic,1260000,SUV
Honda,2013,Nigerian Used,95256,2400,Petrol,Automatic,3675000,SUV
Toyota,2016,Foreign Used,80497,1800,Petrol,Automatic,6864000,SUV
Volkswagen,2010,Nigerian Used,124527,2000,Petrol,Automatic,3990000,SUV
Hyundai,2008,Nigerian Used,302071,2000,Petrol,Automatic,1664000,SUV
Toyota,2005,Nigerian Used,123331,2000,Petrol,Manual,1785000,SUV
Honda,2008,Nigerian Used,131431,2400,Petrol,Automatic,1470000,SUV
Honda,2007,Nigerian Used,79524,2500,Petrol,Automatic,1612000,SUV
Toyota,2008,Foreign Used,242748,3500,Petrol,Automatic,4275000,SUV
Volkswagen,2011,Nigerian Used,75226,2500,Petrol,Automatic,2205000,SUV
Mercedes-Benz,2007,Nigerian Used,128725,3274,Petrol,Automatic,1914000,SUV
Hyundai,2007,Nigerian Used,81753,3274,Petrol,Automatic,2586000,SUV
BMW,2013,Foreign Used,167237,2000,Petrol,Automatic,10500000,SUV
Kia,2011,Nigerian Used,111136,1600,Petrol,Manual,1365000,SUV
Toyota,2007,Nigerian Used,86278,3274,Petrol,Automatic,5610000,SUV
Honda,2006,Nigerian Used,262966,2400,Petrol,Automatic,2600000,SUV
Nissan,2001,Nigerian Used,230637,3500,Petrol,Automatic,1248000,SUV
Toyota,2000,Nigerian Used,239552,3600,Petrol,Automatic,1352000,SUV
Nissan,1997,Nigerian Used,201847,3300,Petrol,Automatic,1050000,SUV
Honda,2003,Nigerian Used,194620,2400,Petrol,Automatic,1575000,SUV
Mercedes-Benz,2011,Nigerian Used,123550,3000,Diesel,Automatic,2100000,SUV
Kia,2010,Nigerian Used,233464,2000,Petrol,Automatic,1470000,SUV
Toyota,2005,Nigerian Used,173589,1800,Petrol,Automatic,1680000,SUV
Volvo,2007,Nigerian Used,157881,3274,Petrol,Automatic,1354000,SUV
Honda,2007,Nigerian Used,173839,3500,Petrol,Automatic,1260000,SUV
Volkswagen,2008,Nigerian Used,99616,2000,Petrol,Automatic,1560000,SUV
Honda,2004,Nigerian Used,255681,3500,Petrol,Automatic,1260000,SUV
Honda,2010,Nigerian Used,79733,2400,Petrol,Automatic,1995000,SUV
BMW,2006,Foreign Used,156178,35000,Petrol,Automatic,2625000,SUV
Honda,2003,Nigerian Used,352699,1800,Petrol,Automatic,1248000,SUV
Nissan,2009,Nigerian Used,114625,1800,Petrol,Automatic,1470000,SUV
Toyota,2005,Nigerian Used,391386,1800,Petrol,Automatic,1680000,SUV
Toyota,2007,Nigerian Used,196771,3274,Petrol,Automatic,3706000,SUV
Lexus,2015,Nigerian Used,125309,3500,Petrol,Automatic,10500000,SUV
Honda,2004,Nigerian Used,282037,24000,Petrol,Automatic,1352000,SUV
Kia,2014,Nigerian Used,132988,1600,Petrol,Automatic,1680000,SUV
Honda,2007,Nigerian Used,104005,3000,Petrol,Automatic,1768000,SUV
Toyota,2003,Nigerian Used,234999,1800,Petrol,Automatic,1470000,SUV
Honda,2004,Nigerian Used,168872,2400,Petrol,Automatic,1300000,SUV
Mercedes-Benz,2007,Nigerian Used,244307,3500,Petrol,Automatic,2625000,SUV
Volvo,2005,Nigerian Used,162749,2900,Petrol,Automatic,2080000,SUV
Lexus,2002,Nigerian Used,151015,3000,Petrol,Automatic,1837500,SUV
Toyota,2005,Nigerian Used,353456,3300,Petrol,Automatic,1575000,SUV
Peugeot,2012,Nigerian Used,67010,1400,Petrol,Automatic,2730000,SUV
Toyota,2008,Nigerian Used,245671,1800,Petrol,Automatic,1680000,SUV
Volkswagen,2013,Nigerian Used,82637,2500,Petrol,Automatic,2808000,SUV
Toyota,2007,Nigerian Used,440476,3500,Petrol,Automatic,1890000,SUV
Toyota,2003,Nigerian Used,464367,2400,Petrol,Automatic,1470000,SUV
Toyota,2006,Nigerian Used,312900,1600,Petrol,Automatic,1785000,SUV
Toyota,2005,Nigerian Used,197280,1800,Petrol,Automatic,1890000,SUV
BMW,2006,Nigerian Used,9157,2500,Petrol,Automatic,2415000,SUV
BMW,2008,Nigerian Used,182533,3000,Petrol,Automatic,2625000,SUV
Lexus,2007,Nigerian Used,67845,3274,Petrol,Automatic,1578000,SUV
Toyota,2003,Nigerian Used,224344,2400,Petrol,Automatic,1275000,SUV
Suzuki,2008,Nigerian Used,86291,2000,Petrol,Automatic,1365000,SUV
Toyota,2003,Nigerian Used,151529,1800,Petrol,Automatic,1820000,SUV
BMW,2012,Nigerian Used,241521,2000,Petrol,Automatic,5775000,SUV
Honda,2010,Nigerian Used,93048,3500,Petrol,Automatic,2415000,SUV
Honda,2006,Nigerian Used,288588,2400,Petrol,Automatic,1560000,SUV
Toyota,2008,Nigerian Used,90719,1800,Petrol,Automatic,2940000,SUV
Volvo,2000,Foreign Used,335709,2000,Petrol,Automatic,1617000,SUV
Volvo,2006,Foreign Used,444171,2500,Petrol,Automatic,2625000,SUV
Kia,2008,Nigerian Used,175075,1600,Petrol,Automatic,1075000,SUV
Opel,2003,Foreign Used,258357,2200,Petrol,Manual,1575000,SUV
Toyota,2002,Nigerian Used,151278,2400,Petrol,Automatic,1612000,SUV
BMW,2006,Nigerian Used,291386,3500,Petrol,Automatic,2625000,SUV
BMW,2007,Nigerian Used,136590,3274,Petrol,Automatic,8410000,SUV
Volvo,2008,Nigerian Used,176452,3200,Petrol,Automatic,2600000,SUV
BMW,2007,Nigerian Used,140628,1600,Petrol,Manual,2100000,SUV
Honda,2007,Nigerian Used,143050,2400,Petrol,Automatic,2912000,SUV
Hyundai,2012,Nigerian Used,92250,1800,Petrol,Automatic,1890000,SUV
Nissan,2010,Nigerian Used,204318,2500,Petrol,Automatic,1575000,SUV
Volkswagen,2007,Foreign Used,185177,2500,Petrol,Automatic,2310000,SUV
Nissan,2004,Nigerian Used,395355,3500,Petrol,Automatic,1050000,SUV
BMW,2014,Nigerian Used,89120,3000,Petrol,Automatic,11550000,SUV
Toyota,2004,Nigerian Used,54348,2700,Petrol,Automatic,1785000,SUV
BMW,2007,Nigerian Used,166680,3000,Petrol,Automatic,3150000,SUV
Honda,2007,Nigerian Used,173853,2400,Petrol,Automatic,1716000,SUV
Toyota,2005,Nigerian Used,160932,1800,Petrol,Automatic,1575000,SUV
BMW,2013,Foreign Used,39882,4400,Petrol,Automatic,15750000,SUV
Honda,2012,Nigerian Used,148369,3500,Petrol,Automatic,1575000,SUV
Volkswagen,2007,Nigerian Used,200615,3274,Petrol,Automatic,1354000,SUV
BMW,2009,Nigerian Used,94039,35000,Petrol,Automatic,2415000,SUV
Honda,2007,Nigerian Used,355958,3000,Petrol,Automatic,1207500,SUV
Toyota,2007,Nigerian Used,169586,1800,Petrol,Automatic,1785000,SUV
Toyota,2002,Nigerian Used,149803,3000,Petrol,Automatic,1456000,SUV
Toyota,2012,Foreign Used,285139,2500,Petrol,Automatic,5460000,SUV
Toyota,2001,Nigerian Used,149024,3000,Petrol,Automatic,1456000,SUV
Mercedes-Benz,2008,Nigerian Used,357590,3000,Petrol,Automatic,2835000,SUV
Mercedes-Benz,2006,Nigerian Used,256884,2000,Petrol,Automatic,1575000,SUV
BMW,2008,Foreign Used,315903,3000,Petrol,Automatic,3465000,SUV
Hyundai,2006,Nigerian Used,242966,2700,Petrol,Automatic,1260000,SUV
Toyota,1999,Nigerian Used,141093,3000,Petrol,Automatic,1155000,SUV
BMW,2010,Foreign Used,280474,3000,Petrol,Automatic,5250000,SUV
BMW,2012,Foreign Used,113252,3000,Petrol,Automatic,4410000,SUV
Toyota,2002,Nigerian Used,345731,3000,Petrol,Automatic,1768000,SUV
Honda,2003,Nigerian Used,143913,2400,Petrol,Automatic,1352000,SUV
Volvo,2007,Nigerian Used,258928,3200,Petrol,Automatic,2835000,SUV
Hyundai,2007,Foreign Used,167006,1600,Petrol,Automatic,1575000,SUV
Suzuki,2007,Nigerian Used,109836,3274,Petrol,Automatic,1707500,SUV
Toyota,2008,Nigerian Used,168000,1400,Petrol,Manual,1680000,SUV
BMW,2006,Foreign Used,51220,3000,Petrol,Automatic,2100000,SUV
BMW,2016,Foreign Used,111617,2000,Petrol,Automatic,14700000,SUV
Mercedes-Benz,2006,Nigerian Used,150878,300,Petrol,Automatic,1664000,SUV
Volvo,2008,Nigerian Used,163549,3200,Petrol,Automatic,2835000,SUV
Toyota,2006,Nigerian Used,120112,1800,Petrol,Automatic,1680000,SUV
Volvo,2008,Foreign Used,121034,3200,Petrol,Automatic,2835000,SUV
Toyota,2007,Nigerian Used,86512,2400,Hybrid,Automatic,2100000,SUV
Mercedes-Benz,2007,Nigerian Used,128712,3274,Petrol,Automatic,2495000,SUV
Toyota,2003,Nigerian Used,201486,2500,Petrol,AMT,1470000,SUV
Hyundai,2003,Nigerian Used,257093,2400,Petrol,Automatic,1155000,SUV
BMW,2013,Nigerian Used,52877,2000,Petrol,Automatic,10500000,SUV
BMW,2007,Nigerian Used,241957,3274,Petrol,Automatic,2607500,SUV
BMW,2004,Foreign Used,232322,3000,Petrol,Automatic,3360000,SUV
Land Rover,2006,Foreign Used,333151,40000,Petrol,Automatic,5565000,SUV
Toyota,2006,Nigerian Used,105332,1800,Petrol,Automatic,1680000,SUV
Honda,2008,Nigerian Used,334446,2400,Petrol,Automatic,1260000,SUV
Volkswagen,2007,Nigerian Used,185469,3274,Petrol,Automatic,4490000,SUV
BMW,2008,Nigerian Used,4629,3000,Petrol,Automatic,4200000,SUV
Mercedes-Benz,2008,Foreign Used,169341,3000,Petrol,Automatic,4888000,SUV
Toyota,2003,Nigerian Used,386743,1800,Petrol,Automatic,1732500,SUV
Volkswagen,2007,Nigerian Used,173561,1600,Petrol,Automatic,1404000,SUV
Toyota,2014,Foreign Used,154881,2500,Petrol,Automatic,5775000,SUV
Volkswagen,2004,Nigerian Used,199282,4200,Petrol,Automatic,1995000,SUV
Mercedes-Benz,2007,Nigerian Used,126999,3274,Petrol,Automatic,2698000,SUV
BMW,2007,Nigerian Used,196101,2500,Petrol,Automatic,2205000,SUV
Toyota,2003,Foreign Used,111289,1800,Petrol,Manual,3045000,SUV
Kia,2011,Brand New,102387,1600,Petrol,Manual,1365000,SUV
Peugeot,2007,Nigerian Used,437109,2200,Petrol,Manual,1680000,SUV
Volkswagen,2012,Nigerian Used,90783,2000,Petrol,Automatic,1575000,SUV
Kia,2005,Nigerian Used,76654,1600,Petrol,Automatic,1365000,SUV
Jaguar,2000,Nigerian Used,156193,4000,Petrol,Automatic,1155000,SUV
Honda,2008,Nigerian Used,179941,3500,Petrol,Automatic,1785000,SUV
Toyota,2007,Nigerian Used,170928,2400,Petrol,Automatic,1995000,SUV
Lexus,2010,Nigerian Used,305623,3400,Petrol,Automatic,3120000,SUV
Toyota,2017,Nigerian Used,22772,1800,Petrol,CVT,7875000,SUV
Toyota,2007,Nigerian Used,230545,3274,Petrol,Automatic,3930000,SUV
Toyota,2004,Nigerian Used,178443,1800,Petrol,Automatic,1575000,SUV
Volkswagen,2006,Nigerian Used,264945,3200,Petrol,Automatic,1575000,SUV
Lexus,1999,Nigerian Used,294332,3000,Petrol,Automatic,1365000,SUV
Volkswagen,2006,Nigerian Used,99615,2500,Petrol,Automatic,1470000,SUV
Mercedes-Benz,2008,Nigerian Used,225273,3500,Petrol,Automatic,4680000,SUV
Honda,2004,Nigerian Used,211080,2400,Petrol,Automatic,1250000,SUV
Mercedes-Benz,2013,Nigerian Used,22183,2000,Petrol,Automatic,9450000,SUV
Hyundai,2007,Nigerian Used,341085,2400,Petrol,Automatic,1365000,SUV
Toyota,2006,Nigerian Used,167168,1800,Petrol,Automatic,2288000,SUV
Honda,2007,Nigerian Used,182533,2400,Petrol,Automatic,1560000,SUV
BMW,2008,Foreign Used,258273,4800,Petrol,Automatic,3990000,SUV
